date,channel,campaign,spend,impressions,clicks,conversions
2025-10-20,email,weekly_newsletter,13.72,3799,131,3
2025-10-20,email,product_update,28.31,5130,171,9
2025-10-21,google_ads,competitor_kw,249.12,3680,184,3
2025-10-21,google_ads,retargeting_display,219.15,4932,137,5
2025-10-21,google_ads,shopping_feed,348.41,6648,277,6
2025-10-21,meta_ads,lookalike_broad,101.0,1995,95,1
2025-10-21,meta_ads,retargeting_web,214.83,3686,194,2
2025-10-21,meta_ads,video_awareness,134.71,1785,85,1
2025-10-21,meta_ads,lead_gen_form,213.91,7436,286,4
2025-10-21,linkedin,decision_makers,158.58,1056,32,0
2025-10-21,linkedin,saas_founders,116.31,1092,28,0
2025-10-21,linkedin,enterprise_it,125.81,615,41,0
2025-10-21,organic,organic_traffic,0.0,523,124,29
2025-10-21,email,welcome_drip,16.4,1917,71,4
2025-10-21,email,reactivation,15.88,2301,59,4
2025-10-21,email,product_update,11.58,2077,67,3
2025-10-22,google_ads,brand_search,351.23,8260,236,9
2025-10-22,google_ads,retargeting_display,353.31,5016,209,8
2025-10-22,google_ads,shopping_feed,254.04,5508,162,6
2025-10-22,meta_ads,retargeting_web,148.82,4836,156,4
2025-10-22,meta_ads,video_awareness,206.72,6536,172,3
2025-10-22,meta_ads,lead_gen_form,98.39,5643,171,5
2025-10-22,linkedin,decision_makers,87.33,396,18,0
2025-10-22,linkedin,saas_founders,71.21,418,11,0
2025-10-22,linkedin,enterprise_it,108.94,273,13,0
2025-10-22,organic,organic_traffic,0.0,659,460,25
2025-10-22,email,welcome_drip,14.78,1620,60,3
2025-10-22,email,reactivation,23.73,2600,104,4
2025-10-22,email,weekly_newsletter,20.84,2550,85,2
2025-10-22,email,product_update,24.17,2574,117,7
2025-10-23,google_ads,brand_search,224.5,3276,117,5
2025-10-23,google_ads,competitor_kw,267.36,3136,112,2
2025-10-23,google_ads,shopping_feed,161.48,2890,85,3
2025-10-23,meta_ads,lookalike_broad,168.41,1552,97,3
2025-10-23,meta_ads,video_awareness,156.06,11396,308,9
2025-10-23,meta_ads,lead_gen_form,269.12,16341,419,11
2025-10-23,linkedin,saas_founders,69.43,171,9,0
2025-10-23,linkedin,enterprise_it,92.93,392,14,0
2025-10-23,organic,organic_traffic,0.0,1288,391,20
2025-10-23,email,welcome_drip,17.13,3700,100,6
2025-10-23,email,reactivation,14.95,3406,131,7
2025-10-23,email,weekly_newsletter,27.51,9504,264,20
2025-10-23,email,product_update,12.91,2204,76,4
2025-10-24,google_ads,brand_search,351.73,5548,146,4
2025-10-24,google_ads,competitor_kw,255.7,5304,312,6
2025-10-24,google_ads,retargeting_display,282.74,3900,150,5
2025-10-24,google_ads,shopping_feed,348.72,6552,252,10
2025-10-24,meta_ads,lookalike_broad,173.41,3504,219,5
2025-10-24,meta_ads,retargeting_web,107.31,4598,121,4
2025-10-24,meta_ads,video_awareness,240.43,4344,181,2
2025-10-24,meta_ads,lead_gen_form,301.36,2550,170,4
2025-10-24,linkedin,decision_makers,88.03,294,14,0
2025-10-24,linkedin,saas_founders,121.63,544,16,0
2025-10-24,linkedin,enterprise_it,114.7,368,16,0
2025-10-24,organic,organic_traffic,0.0,1419,619,16
2025-10-24,email,welcome_drip,16.87,1664,64,2
2025-10-24,email,reactivation,30.54,4410,210,14
2025-10-24,email,product_update,16.48,1620,60,1
2025-10-25,google_ads,retargeting_display,93.33,1218,42,0
2025-10-25,google_ads,shopping_feed,102.57,2700,90,4
2025-10-25,meta_ads,lookalike_broad,114.72,3861,99,2
2025-10-25,meta_ads,retargeting_web,100.97,1965,131,3
2025-10-25,meta_ads,video_awareness,93.01,2340,65,2
2025-10-25,meta_ads,lead_gen_form,84.31,1908,53,1
2025-10-25,linkedin,decision_makers,46.37,162,9,0
2025-10-25,linkedin,saas_founders,52.97,340,10,0
2025-10-25,organic,organic_traffic,0.0,877,440,6
2025-10-25,email,welcome_drip,3.08,408,17,1
2025-10-25,email,reactivation,4.35,425,17,1
2025-10-25,email,weekly_newsletter,5.8,1050,35,2
2025-10-25,email,product_update,5.09,432,18,1
2025-10-26,google_ads,competitor_kw,92.68,768,48,1
2025-10-26,google_ads,retargeting_display,97.03,1769,61,2
2025-10-26,google_ads,shopping_feed,95.32,1026,54,1
2025-10-26,meta_ads,lookalike_broad,81.23,1449,69,1
2025-10-26,meta_ads,retargeting_web,52.02,592,37,0
2025-10-26,meta_ads,video_awareness,67.31,817,43,0
2025-10-26,meta_ads,lead_gen_form,42.5,816,24,0
2025-10-26,linkedin,decision_makers,27.29,78,3,0
2025-10-26,linkedin,enterprise_it,27.62,75,5,0
2025-10-26,organic,organic_traffic,0.0,1750,388,24
2025-10-26,email,welcome_drip,6.09,1472,46,2
2025-10-26,email,weekly_newsletter,3.57,525,15,1
2025-10-26,email,product_update,11.09,1564,46,3
2025-10-27,google_ads,competitor_kw,211.98,4980,166,6
2025-10-27,google_ads,retargeting_display,383.1,10946,421,15
2025-10-27,google_ads,shopping_feed,201.93,6417,207,9
2025-10-27,meta_ads,video_awareness,141.95,8034,206,5
2025-10-27,meta_ads,lead_gen_form,142.46,3740,187,4
2025-10-27,linkedin,decision_makers,95.29,1053,27,0
2025-10-27,linkedin,saas_founders,123.24,650,26,0
2025-10-27,linkedin,enterprise_it,131.18,500,25,0
2025-10-27,organic,organic_traffic,0.0,550,530,27
2025-10-27,email,welcome_drip,8.69,496,31,1
2025-10-27,email,reactivation,12.03,860,43,2
2025-10-27,email,weekly_newsletter,10.73,1332,37,2
2025-10-28,google_ads,brand_search,344.41,3888,162,7
2025-10-28,google_ads,competitor_kw,264.8,8310,277,5
2025-10-28,google_ads,retargeting_display,254.64,6028,274,13
2025-10-28,google_ads,shopping_feed,317.72,5285,151,4
2025-10-28,meta_ads,lookalike_broad,136.18,5760,160,2
2025-10-28,meta_ads,retargeting_web,172.81,2176,128,2
2025-10-28,meta_ads,video_awareness,107.2,3348,108,2
2025-10-28,meta_ads,lead_gen_form,228.19,5915,169,4
2025-10-28,linkedin,decision_makers,136.77,663,17,0
2025-10-28,linkedin,enterprise_it,152.73,1116,36,1
2025-10-28,organic,organic_traffic,0.0,1672,367,30
2025-10-28,email,welcome_drip,10.27,1260,42,3
2025-10-28,email,reactivation,19.27,1280,80,4
2025-10-28,email,weekly_newsletter,10.37,1482,39,2
2025-10-28,email,product_update,15.88,5112,142,5
2025-10-29,google_ads,brand_search,127.14,1792,56,1
2025-10-29,google_ads,competitor_kw,153.06,2678,103,2
2025-10-29,google_ads,shopping_feed,341.49,3801,181,7
2025-10-29,meta_ads,lookalike_broad,274.0,2754,162,2
2025-10-29,meta_ads,retargeting_web,125.7,3344,88,1
2025-10-29,meta_ads,video_awareness,169.87,8316,252,9
2025-10-29,meta_ads,lead_gen_form,266.02,6416,401,15
2025-10-29,linkedin,saas_founders,164.75,560,35,0
2025-10-29,linkedin,enterprise_it,135.61,1056,44,0
2025-10-29,organic,organic_traffic,0.0,878,417,18
2025-10-29,email,welcome_drip,29.88,3406,131,8
2025-10-29,email,reactivation,9.02,1806,86,3
2025-10-29,email,weekly_newsletter,27.07,3525,141,5
2025-10-29,email,product_update,14.13,3815,109,4
2025-10-30,google_ads,brand_search,235.19,2010,134,3
2025-10-30,google_ads,competitor_kw,143.67,2392,104,2
2025-10-30,google_ads,retargeting_display,301.67,3855,257,12
2025-10-30,google_ads,shopping_feed,378.3,4466,154,6
2025-10-30,meta_ads,retargeting_web,203.87,9048,312,10
2025-10-30,linkedin,decision_makers,102.55,754,26,0
2025-10-30,linkedin,saas_founders,93.99,663,17,0
2025-10-30,linkedin,enterprise_it,152.53,640,20,0
2025-10-30,organic,organic_traffic,0.0,2277,211,9
2025-10-30,email,welcome_drip,14.06,2944,92,2
2025-10-30,email,reactivation,27.62,3399,103,3
2025-10-30,email,weekly_newsletter,10.99,2263,73,2
2025-10-30,email,product_update,25.19,2838,86,3
2025-10-31,google_ads,brand_search,333.77,3630,242,10
2025-10-31,google_ads,competitor_kw,198.22,3036,92,4
2025-10-31,google_ads,retargeting_display,149.2,2622,114,2
2025-10-31,google_ads,shopping_feed,187.19,2450,98,4
2025-10-31,meta_ads,lookalike_broad,127.15,1936,88,0
2025-10-31,meta_ads,video_awareness,179.89,2520,105,3
2025-10-31,meta_ads,lead_gen_form,259.59,5044,194,5
2025-10-31,linkedin,saas_founders,153.32,756,36,0
2025-10-31,linkedin,enterprise_it,76.0,528,22,0
2025-10-31,organic,organic_traffic,0.0,1545,572,22
2025-10-31,email,welcome_drip,10.46,864,36,2
2025-10-31,email,reactivation,16.93,1891,61,1
2025-10-31,email,weekly_newsletter,28.15,2176,136,4
2025-10-31,email,product_update,14.21,1540,55,1
2025-11-01,google_ads,brand_search,107.75,2415,115,3
2025-11-01,google_ads,competitor_kw,155.54,2409,73,1
2025-11-01,google_ads,retargeting_display,126.87,2030,58,1
2025-11-01,google_ads,shopping_feed,60.87,680,34,0
2025-11-01,meta_ads,lookalike_broad,43.79,1260,84,1
2025-11-01,meta_ads,retargeting_web,98.14,4756,164,2
2025-11-01,meta_ads,video_awareness,103.56,1829,59,1
2025-11-01,meta_ads,lead_gen_form,88.99,3782,122,4
2025-11-01,linkedin,decision_makers,32.91,165,5,0
2025-11-01,linkedin,saas_founders,74.65,320,10,0
2025-11-01,linkedin,enterprise_it,47.36,320,8,0
2025-11-01,organic,organic_traffic,0.0,2203,292,24
2025-11-01,email,welcome_drip,6.94,648,27,1
2025-11-01,email,reactivation,5.43,1426,46,2
2025-11-01,email,weekly_newsletter,5.71,760,19,0
2025-11-01,email,product_update,12.38,3172,122,4
2025-11-02,google_ads,brand_search,136.06,2964,78,1
2025-11-02,google_ads,competitor_kw,80.87,1365,39,0
2025-11-02,google_ads,retargeting_display,89.73,630,42,1
2025-11-02,google_ads,shopping_feed,121.89,992,62,1
2025-11-02,meta_ads,lookalike_broad,70.46,1950,50,1
2025-11-02,meta_ads,retargeting_web,83.16,5548,146,3
2025-11-02,meta_ads,video_awareness,95.1,6660,180,5
2025-11-02,linkedin,decision_makers,65.74,322,14,0
2025-11-02,linkedin,saas_founders,36.71,168,6,0
2025-11-02,linkedin,enterprise_it,50.61,294,14,0
2025-11-02,organic,organic_traffic,0.0,1866,207,9
2025-11-02,email,welcome_drip,11.23,1530,45,2
2025-11-02,email,reactivation,4.97,884,26,1
2025-11-02,email,weekly_newsletter,11.9,2170,70,4
2025-11-03,google_ads,brand_search,200.33,5106,138,5
2025-11-03,google_ads,competitor_kw,226.38,3211,169,3
2025-11-03,google_ads,retargeting_display,267.5,7689,233,7
2025-11-03,google_ads,shopping_feed,253.93,5382,138,4
2025-11-03,meta_ads,lookalike_broad,244.89,7440,186,4
2025-11-03,meta_ads,video_awareness,126.48,4560,152,1
2025-11-03,meta_ads,lead_gen_form,297.06,9086,413,10
2025-11-03,linkedin,decision_makers,108.84,420,20,0
2025-11-03,linkedin,saas_founders,180.78,1287,33,0
2025-11-03,linkedin,enterprise_it,85.03,330,15,0
2025-11-03,organic,organic_traffic,0.0,988,347,5
2025-11-03,email,welcome_drip,23.83,4266,158,8
2025-11-03,email,reactivation,26.59,3192,168,12
2025-11-03,email,weekly_newsletter,22.21,3270,218,10
2025-11-03,email,product_update,20.08,3460,173,7
2025-11-04,google_ads,brand_search,128.67,1292,68,2
2025-11-04,google_ads,competitor_kw,252.2,3050,122,4
2025-11-04,google_ads,shopping_feed,336.04,5439,147,6
2025-11-04,meta_ads,lookalike_broad,107.36,2489,131,3
2025-11-04,meta_ads,retargeting_web,256.91,4816,172,2
2025-11-04,meta_ads,lead_gen_form,205.64,7900,316,6
2025-11-04,linkedin,decision_makers,116.04,480,16,0
2025-11-04,linkedin,saas_founders,119.14,972,27,0
2025-11-04,linkedin,enterprise_it,79.69,629,17,0
2025-11-04,organic,organic_traffic,0.0,2264,211,8
2025-11-04,email,welcome_drip,12.91,2200,88,6
2025-11-04,email,reactivation,8.18,1053,27,1
2025-11-04,email,weekly_newsletter,28.4,10257,263,20
2025-11-04,email,product_update,15.54,2014,53,2
2025-11-05,google_ads,brand_search,226.79,6369,193,8
2025-11-05,google_ads,retargeting_display,259.64,7656,232,7
2025-11-05,google_ads,shopping_feed,262.29,5811,149,6
2025-11-05,meta_ads,lookalike_broad,258.2,3906,186,4
2025-11-05,meta_ads,retargeting_web,192.32,12780,355,4
2025-11-05,meta_ads,video_awareness,307.82,11010,367,5
2025-11-05,meta_ads,lead_gen_form,152.33,5092,134,1
2025-11-05,linkedin,decision_makers,147.41,644,23,0
2025-11-05,linkedin,saas_founders,123.39,888,24,0
2025-11-05,linkedin,enterprise_it,63.04,300,15,0
2025-11-05,organic,organic_traffic,0.0,1709,171,30
2025-11-05,email,welcome_drip,30.02,5112,142,5
2025-11-05,email,reactivation,18.9,3535,101,7
2025-11-05,email,weekly_newsletter,18.54,3800,95,3
2025-11-06,google_ads,competitor_kw,228.42,5511,167,3
2025-11-06,google_ads,retargeting_display,317.93,2250,150,6
2025-11-06,google_ads,shopping_feed,321.65,2130,142,4
2025-11-06,meta_ads,retargeting_web,99.29,2254,98,1
2025-11-06,meta_ads,video_awareness,113.12,6230,178,2
2025-11-06,linkedin,decision_makers,90.5,621,27,0
2025-11-06,linkedin,enterprise_it,149.09,726,33,0
2025-11-06,organic,organic_traffic,0.0,2481,229,7
2025-11-06,email,reactivation,20.22,2940,105,3
2025-11-06,email,weekly_newsletter,18.37,2856,102,6
2025-11-06,email,product_update,22.0,2304,96,5
2025-11-07,google_ads,brand_search,279.4,3456,128,4
2025-11-07,google_ads,competitor_kw,190.88,1552,97,3
2025-11-07,google_ads,retargeting_display,150.68,2190,73,1
2025-11-07,google_ads,shopping_feed,380.59,4872,203,4
2025-11-07,meta_ads,lookalike_broad,290.49,7000,250,7
2025-11-07,meta_ads,retargeting_web,106.26,1736,62,1
2025-11-07,meta_ads,video_awareness,230.97,12395,335,7
2025-11-07,meta_ads,lead_gen_form,228.4,7176,299,3
2025-11-07,linkedin,decision_makers,83.47,513,19,0
2025-11-07,linkedin,saas_founders,146.07,270,18,0
2025-11-07,linkedin,enterprise_it,104.97,560,14,0
2025-11-07,organic,organic_traffic,0.0,2452,479,7
2025-11-07,email,welcome_drip,20.75,2300,92,4
2025-11-07,email,reactivation,17.62,1848,84,4
2025-11-07,email,weekly_newsletter,29.27,7400,185,5
2025-11-07,email,product_update,17.72,2088,116,7
2025-11-08,google_ads,brand_search,132.22,1995,57,1
2025-11-08,google_ads,competitor_kw,125.24,3025,121,3
2025-11-08,google_ads,retargeting_display,138.29,2808,78,2
2025-11-08,google_ads,shopping_feed,66.89,1140,30,0
2025-11-08,meta_ads,lookalike_broad,73.78,3834,142,2
2025-11-08,meta_ads,retargeting_web,84.94,1035,69,2
2025-11-08,meta_ads,video_awareness,101.75,1617,77,0
2025-11-08,meta_ads,lead_gen_form,101.91,1656,92,1
2025-11-08,linkedin,decision_makers,25.09,222,6,0
2025-11-08,linkedin,saas_founders,36.83,210,6,0
2025-11-08,linkedin,enterprise_it,63.46,232,8,0
2025-11-08,organic,organic_traffic,0.0,2138,770,11
2025-11-08,email,welcome_drip,9.32,987,47,1
2025-11-08,email,reactivation,11.31,1980,60,2
2025-11-08,email,weekly_newsletter,4.02,480,15,0
2025-11-08,email,product_update,5.65,820,41,1
2025-11-09,google_ads,brand_search,52.27,920,23,0
2025-11-09,google_ads,competitor_kw,119.68,2294,62,2
2025-11-09,google_ads,retargeting_display,78.41,1512,56,2
2025-11-09,google_ads,shopping_feed,80.2,1190,34,1
2025-11-09,meta_ads,retargeting_web,78.76,1120,70,1
2025-11-09,meta_ads,video_awareness,91.43,1885,65,2
2025-11-09,meta_ads,lead_gen_form,41.42,550,25,0
2025-11-09,linkedin,decision_makers,48.93,280,10,0
2025-11-09,linkedin,saas_founders,74.17,480,16,0
2025-11-09,linkedin,enterprise_it,37.41,186,6,0
2025-11-09,organic,organic_traffic,0.0,1775,480,6
2025-11-09,email,welcome_drip,3.5,540,30,1
2025-11-09,email,reactivation,5.74,1435,41,2
2025-11-09,email,weekly_newsletter,11.18,1218,58,4
2025-11-09,email,product_update,12.43,2176,64,3
2025-11-10,google_ads,brand_search,266.21,5680,142,4
2025-11-10,google_ads,retargeting_display,146.36,5600,160,6
2025-11-10,google_ads,shopping_feed,130.06,3000,125,5
2025-11-10,meta_ads,lookalike_broad,175.35,3278,149,2
2025-11-10,meta_ads,retargeting_web,160.66,3820,191,5
2025-11-10,meta_ads,video_awareness,202.79,3250,130,4
2025-11-10,meta_ads,lead_gen_form,246.66,2499,147,3
2025-11-10,linkedin,decision_makers,88.31,231,11,0
2025-11-10,linkedin,saas_founders,180.04,629,37,0
2025-11-10,linkedin,enterprise_it,87.11,312,13,0
2025-11-10,organic,organic_traffic,0.0,1080,351,15
2025-11-10,email,welcome_drip,28.66,1632,102,8
2025-11-10,email,reactivation,21.94,4402,142,9
2025-11-10,email,weekly_newsletter,16.17,1482,78,5
2025-11-10,email,product_update,28.26,2226,106,7
2025-11-11,google_ads,competitor_kw,125.06,810,54,1
2025-11-11,google_ads,retargeting_display,327.77,9680,242,10
2025-11-11,google_ads,shopping_feed,191.65,3210,107,4
2025-11-11,meta_ads,lookalike_broad,259.97,3439,181,2
2025-11-11,meta_ads,retargeting_web,293.69,8303,437,14
2025-11-11,meta_ads,lead_gen_form,247.02,7488,208,6
2025-11-11,linkedin,decision_makers,91.52,540,18,0
2025-11-11,linkedin,saas_founders,109.31,406,14,0
2025-11-11,linkedin,enterprise_it,120.42,840,28,0
2025-11-11,organic,organic_traffic,0.0,2424,267,18
2025-11-11,email,reactivation,11.21,1653,57,2
2025-11-11,email,weekly_newsletter,11.69,1232,56,3
2025-11-11,email,product_update,31.07,5291,143,10
2025-11-12,google_ads,brand_search,389.65,9801,363,12
2025-11-12,google_ads,competitor_kw,312.09,5124,244,6
2025-11-12,google_ads,retargeting_display,215.5,5907,179,5
2025-11-12,google_ads,shopping_feed,215.06,5772,156,7
2025-11-12,meta_ads,lookalike_broad,135.33,1944,81,1
2025-11-12,meta_ads,retargeting_web,130.33,2128,133,4
2025-11-12,meta_ads,lead_gen_form,237.87,6327,171,4
2025-11-12,linkedin,saas_founders,84.61,560,16,0
2025-11-12,linkedin,enterprise_it,100.12,975,25,0
2025-11-12,organic,organic_traffic,0.0,1811,377,28
2025-11-12,email,welcome_drip,30.93,4290,110,4
2025-11-12,email,reactivation,9.32,600,40,2
2025-11-12,email,weekly_newsletter,11.62,2368,74,4
2025-11-12,email,product_update,13.25,2432,64,2
2025-11-13,google_ads,brand_search,382.03,6060,202,5
2025-11-13,google_ads,competitor_kw,344.02,7584,316,15
2025-11-13,google_ads,retargeting_display,313.87,11052,307,15
2025-11-13,meta_ads,retargeting_web,213.64,4554,198,5
2025-11-13,meta_ads,video_awareness,119.9,2752,86,1
2025-11-13,meta_ads,lead_gen_form,282.52,7776,288,10
2025-11-13,linkedin,decision_makers,180.59,544,32,0
2025-11-13,linkedin,saas_founders,152.83,1102,29,0
2025-11-13,linkedin,enterprise_it,146.28,792,24,0
2025-11-13,organic,organic_traffic,0.0,741,126,30
2025-11-13,email,welcome_drip,27.96,4608,128,7
2025-11-13,email,reactivation,28.01,2952,123,6
2025-11-13,email,weekly_newsletter,22.43,1802,106,6
2025-11-13,email,product_update,12.22,2160,60,3
2025-11-14,google_ads,brand_search,361.03,6732,306,7
2025-11-14,google_ads,competitor_kw,273.82,2337,123,4
2025-11-14,google_ads,retargeting_display,348.27,2601,153,6
2025-11-14,google_ads,shopping_feed,321.65,7761,199,7
2025-11-14,meta_ads,lookalike_broad,169.26,3848,148,4
2025-11-14,meta_ads,retargeting_web,105.25,3348,108,2
2025-11-14,meta_ads,video_awareness,268.32,4509,167,1
2025-11-14,meta_ads,lead_gen_form,102.84,2992,88,1
2025-11-14,linkedin,enterprise_it,166.42,480,32,0
2025-11-14,organic,organic_traffic,0.0,2522,447,25
2025-11-14,email,welcome_drip,16.09,1136,71,2
2025-11-14,email,reactivation,20.79,1491,71,3
2025-11-14,email,weekly_newsletter,21.8,6240,195,10
2025-11-15,google_ads,retargeting_display,135.02,1938,57,1
2025-11-15,google_ads,shopping_feed,87.42,848,53,1
2025-11-15,meta_ads,lookalike_broad,43.98,456,24,0
2025-11-15,meta_ads,retargeting_web,100.7,2800,112,4
2025-11-15,meta_ads,video_awareness,72.45,2116,92,3
2025-11-15,meta_ads,lead_gen_form,86.05,3708,103,2
2025-11-15,linkedin,decision_makers,50.52,312,8,0
2025-11-15,linkedin,saas_founders,71.51,360,15,0
2025-11-15,linkedin,enterprise_it,65.61,136,8,0
2025-11-15,organic,organic_traffic,0.0,2325,614,26
2025-11-15,email,welcome_drip,6.49,1443,39,2
2025-11-15,email,reactivation,6.86,1053,39,1
2025-11-15,email,weekly_newsletter,6.91,616,28,0
2025-11-16,google_ads,brand_search,134.56,2054,79,1
2025-11-16,google_ads,competitor_kw,148.56,2001,87,3
2025-11-16,google_ads,retargeting_display,82.2,1085,35,1
2025-11-16,google_ads,shopping_feed,118.91,1596,76,3
2025-11-16,meta_ads,lookalike_broad,99.73,2921,127,1
2025-11-16,meta_ads,retargeting_web,50.53,2146,58,1
2025-11-16,meta_ads,video_awareness,83.52,1702,74,1
2025-11-16,meta_ads,lead_gen_form,64.22,2000,50,1
2025-11-16,linkedin,decision_makers,37.41,133,7,0
2025-11-16,linkedin,saas_founders,57.84,600,15,0
2025-11-16,linkedin,enterprise_it,44.35,234,6,0
2025-11-16,organic,organic_traffic,0.0,2844,352,24
2025-11-16,email,welcome_drip,5.91,783,27,1
2025-11-16,email,reactivation,12.28,1995,57,2
2025-11-16,email,weekly_newsletter,11.59,1092,42,3
2025-11-16,email,product_update,9.57,1180,59,4
2025-11-17,google_ads,brand_search,360.2,6784,212,8
2025-11-17,google_ads,competitor_kw,347.75,6496,224,5
2025-11-17,google_ads,retargeting_display,347.28,9120,240,8
2025-11-17,google_ads,shopping_feed,144.79,2268,63,2
2025-11-17,meta_ads,lookalike_broad,285.77,14700,420,5
2025-11-17,meta_ads,retargeting_web,189.69,5808,176,4
2025-11-17,meta_ads,video_awareness,162.49,5168,304,7
2025-11-17,meta_ads,lead_gen_form,284.04,5304,312,10
2025-11-17,linkedin,decision_makers,65.65,180,10,0
2025-11-17,linkedin,saas_founders,173.44,924,42,1
2025-11-17,linkedin,enterprise_it,180.7,990,30,0
